date,zipcode,confirmed_cases,confirmed_cases_change,confirmed_cases_change_pct,total_tested,total_tested_change,total_tested_change_pct,pct_population_moe,below_moe_threshold,cases_per_capita,cases_per_1000,confirmed_cases_unknown,confirmed_cases_less_than_20,confirmed_cases_20_to_29,confirmed_cases_30_to_39,confirmed_cases_40_to_49,confirmed_cases_50_to_59,confirmed_cases_60_to_69,confirmed_cases_70_to_79,confirmed_cases_80_or_more,total_tested_unknown,total_tested_less_than_20,total_tested_20_to_29,total_tested_30_to_39,total_tested_40_to_49,total_tested_50_to_59,total_tested_60_to_69,total_tested_70_to_79,total_tested_80_or_more,confirmed_cases_female,confirmed_cases_male,confirmed_cases_unknownleftblank,total_tested_female,total_tested_male,total_tested_unknownleftblank,confirmed_cases_aian,confirmed_cases_asian,confirmed_cases_black,confirmed_cases_hispanic,confirmed_cases_leftblank,confirmed_cases_nhpi,confirmed_cases_other,confirmed_cases_white,total_tested_aian,total_tested_asian,total_tested_black,total_tested_hispanic,total_tested_leftblank,total_tested_nhpi,total_tested_other,total_tested_white
9/30/2020,60194,317,3,0.96,8366,58,0.7,0.04,TRUE,0.02,16.73,0,28,43,70,47,48,26,20,35,18,420,741,937,743,943,789,742,3033,173,143,0,5197,2904,265,0,27,18,58,128,0,11,72,0,251,111,233,6691,9,105,965
9/30/2020,60193,602,6,1.01,13062,123,0.95,0.03,TRUE,0.01,14.96,0,70,106,92,86,102,73,44,29,19,1004,2056,2205,1954,2116,1770,1130,808,322,275,0,7840,4818,404,0,50,16,67,259,0,21,188,0,539,232,463,8951,9,236,2628
9/30/2020,60192,173,0,0,3803,49,1.31,0.04,TRUE,0.01,11.05,0,23,32,26,35,27,14,10,6,0,411,569,631,557,655,560,337,81,91,81,0,2048,1695,60,0,16,0,13,77,0,10,51,8,324,46,96,2265,10,94,960
9/30/2020,60191,387,2,0.52,4062,49,1.22,0.01,TRUE,0.03,27.36,0,37,66,70,57,69,41,26,21,0,312,660,611,517,617,591,377,377,189,198,0,2210,1815,37,0,8,10,128,79,0,18,143,0,58,65,436,2214,0,118,1167
9/30/2020,60190,160,1,0.63,4213,24,0.57,0.03,TRUE,0.01,14.36,0,20,29,23,17,32,23,12,0,0,438,576,552,476,735,749,436,250,82,76,0,2360,1786,67,0,0,0,20,52,0,0,79,0,72,70,97,2183,0,60,1726
9/30/2020,60189,385,1,0.26,10015,85,0.86,0.02,TRUE,0.01,12.65,0,78,92,44,40,53,46,27,0,0,1531,1639,1283,1130,1371,1484,966,608,209,173,0,5613,4279,123,0,15,20,27,102,0,7,213,6,213,202,161,5567,0,180,3685
9/30/2020,60188,928,8,0.87,13424,88,0.66,0.01,TRUE,0.02,21.78,0,105,165,149,137,145,103,46,78,0,1363,2424,2073,1682,2266,1737,940,938,498,424,6,7692,5519,213,0,85,46,193,270,0,33,297,8,771,566,786,6935,17,371,3970
9/30/2020,60187,373,1,0.27,14202,191,1.36,0.02,TRUE,0.01,12.56,0,44,74,51,38,62,51,22,31,10,1798,2316,1466,1285,1798,2109,1425,1995,207,160,6,7760,6044,398,0,21,18,26,113,0,26,168,7,223,331,255,8189,6,251,4940
9/30/2020,60185,1161,3,0.26,12083,73,0.61,0.01,TRUE,0.03,32.13,0,152,218,226,200,189,109,51,16,0,1488,2118,1748,1691,2078,1719,843,395,548,610,0,6415,5444,224,0,41,12,652,236,0,18,202,7,274,151,2444,5984,12,317,2894
9/30/2020,60184,35,1,2.94,631,5,0.8,0.12,FALSE,,,0,8,6,0,0,8,0,0,0,0,68,115,53,60,123,94,88,30,13,22,0,322,304,0,0,0,0,0,9,0,0,18,0,34,0,9,289,0,10,286
9/30/2020,60181,575,4,0.7,8895,65,0.74,0.02,TRUE,0.02,19.96,0,81,121,91,97,85,52,34,14,0,903,1474,1459,1072,1376,1177,778,654,301,273,0,4943,3876,76,0,21,31,169,156,0,27,171,16,205,338,767,4192,0,317,3056
9/30/2020,60180,14,1,7.69,346,7,2.06,0.26,FALSE,,,0,0,0,0,0,0,0,0,0,0,27,59,51,31,63,52,41,22,8,6,0,194,149,0,0,0,0,0,0,0,0,10,0,0,10,18,119,0,0,195
9/30/2020,60178,223,6,2.76,5734,54,0.95,0.02,TRUE,0.01,9.95,0,32,51,35,43,27,17,15,0,0,645,927,855,848,883,695,564,317,115,108,0,3264,2433,37,0,0,15,37,18,0,0,146,0,37,118,231,2438,0,59,2847
9/30/2020,60177,634,3,0.48,8234,64,0.78,0.01,TRUE,0.03,27.44,0,94,104,98,72,86,54,51,75,0,1009,1478,1352,1097,1324,778,515,679,318,275,41,4944,3115,175,0,36,12,124,256,0,17,188,0,244,149,461,5001,9,161,2206
9/30/2020,60176,332,2,0.61,3119,26,0.84,0,TRUE,0.03,28.37,0,38,53,77,54,53,38,11,8,0,275,542,594,460,441,459,183,162,152,177,0,1647,1435,37,0,16,0,116,77,0,13,101,0,76,33,629,1207,8,156,1008
9/30/2020,60175,461,5,1.1,10324,549,5.62,0.03,TRUE,0.02,17.91,0,113,92,58,55,78,41,21,0,0,1375,2093,1815,1558,1560,1005,610,305,193,244,24,3763,4650,1911,0,16,8,23,153,0,0,256,0,138,55,161,6634,0,107,3224
9/30/2020,60174,574,8,1.41,11712,151,1.31,0.02,TRUE,0.02,18.28,0,113,115,74,74,86,62,22,27,0,1386,1681,1385,1218,1782,1597,1149,1509,297,266,11,6552,4807,353,0,9,9,95,127,0,10,321,0,130,89,515,6103,19,149,4706
9/30/2020,60173,215,3,1.42,3093,30,0.98,0.05,TRUE,0.02,17.68,0,22,52,44,31,36,12,0,13,0,259,637,647,443,418,372,178,134,112,100,0,1715,1322,56,0,22,6,44,84,0,10,47,7,238,106,186,1835,7,90,624
9/30/2020,60172,466,5,1.08,7229,47,0.65,0.01,TRUE,0.02,18.98,0,65,86,67,69,79,59,24,17,6,795,1052,1111,1128,1297,1033,522,285,265,195,6,3938,2888,403,0,22,6,64,155,0,11,208,0,219,85,275,4597,13,141,1896
9/30/2020,60171,237,1,0.42,3255,27,0.84,0,TRUE,0.02,23.35,0,23,49,43,43,33,37,0,0,0,284,561,565,455,514,469,226,177,114,123,0,1731,1466,58,0,0,0,79,56,0,9,84,0,47,32,662,986,15,163,1347
9/30/2020,60169,676,5,0.75,9296,72,0.78,0,TRUE,0.02,20.08,0,71,132,129,96,123,54,27,44,11,798,1544,1707,1434,1393,1112,666,631,341,324,11,5165,3669,462,13,61,25,157,290,6,28,96,9,441,271,610,6411,18,221,1315
9/30/2020,60168,7,0,0,61,1,1.67,,FALSE,,,0,0,0,0,0,0,0,0,0,0,0,11,6,22,7,0,0,0,0,0,0,37,20,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,0,12
9/30/2020,60165,248,1,0.4,1389,12,0.87,0,TRUE,0.05,50.38,0,30,59,45,45,34,20,13,0,0,149,351,274,181,210,128,67,28,126,120,0,727,654,8,0,0,8,141,51,0,16,30,0,8,40,510,503,0,90,237
9/30/2020,60164,854,5,0.59,12064,44,0.37,0.02,TRUE,0.04,39.54,0,71,191,122,154,156,88,37,35,0,867,1564,1305,1724,1864,1738,1326,1676,416,428,10,7220,4761,83,0,12,9,408,232,0,34,158,6,128,170,2000,7040,13,387,2320
9/30/2020,60163,198,2,1.02,1897,12,0.64,0.01,TRUE,0.04,38.36,0,26,45,32,39,28,15,9,0,0,152,401,264,305,323,232,155,65,102,94,0,1037,834,26,0,0,23,93,53,0,0,22,0,35,435,352,688,0,72,311
9/30/2020,60162,239,0,0,4233,10,0.24,0.01,TRUE,0.03,29.27,0,15,55,39,46,34,31,10,9,13,166,600,622,654,599,743,442,394,121,110,8,2136,1705,392,0,0,74,90,43,0,10,18,0,30,893,441,2340,0,157,371
9/30/2020,60161,6,0,0,62,0,0,,FALSE,,,0,0,0,0,0,0,0,0,0,0,0,6,12,16,12,8,0,0,0,0,0,28,33,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,14
9/30/2020,60160,1129,7,0.62,8717,47,0.54,0.01,TRUE,0.04,44.43,0,138,233,220,221,169,88,36,24,17,889,1690,1481,1239,1167,995,611,628,539,569,21,4795,3810,112,0,0,34,590,275,0,61,163,0,47,325,2332,3427,0,501,2079
9/30/2020,60157,39,0,0,700,8,1.16,0.12,FALSE,,,0,6,0,0,12,6,0,0,0,0,79,100,102,95,93,118,65,47,16,23,0,365,326,9,0,0,0,0,12,0,0,23,0,6,0,7,426,0,12,244
9/30/2020,60156,418,3,0.72,6482,44,0.68,0,TRUE,0.01,14.47,0,66,114,54,62,75,32,11,0,0,867,1142,1022,1015,1170,659,431,173,208,210,0,3557,2866,59,0,22,11,95,83,0,7,197,0,141,93,423,3003,8,79,2731
9/30/2020,60155,263,3,1.15,2599,17,0.66,0,TRUE,0.03,33.59,0,24,45,35,51,52,31,16,9,0,182,381,386,411,457,448,230,102,135,121,7,1490,1068,41,0,6,141,30,52,0,17,14,0,32,1311,132,842,0,83,197
9/30/2020,60154,356,1,0.28,6200,40,0.65,0,TRUE,0.02,21.48,0,45,59,44,51,51,50,39,17,0,386,697,793,773,1047,1198,819,483,185,170,0,3482,2618,100,0,11,79,71,98,0,24,72,0,102,844,498,2339,10,282,2122
9/30/2020,60153,777,2,0.26,7963,55,0.7,0,TRUE,0.03,32.63,0,86,156,149,154,111,59,44,18,6,717,1379,1366,1253,1185,1040,666,351,427,337,13,4470,3368,125,0,0,340,215,146,0,32,42,11,12,3661,994,2401,8,418,458
9/30/2020,60152,157,0,0,2984,28,0.95,0.04,TRUE,0.01,12.72,0,15,18,33,30,23,12,11,15,0,377,443,419,374,438,397,323,213,84,72,0,1726,1194,64,0,0,0,49,24,0,0,80,0,0,17,231,1036,6,39,1647
9/30/2020,60151,45,0,0,981,6,0.62,0.1,TRUE,0.01,11.18,0,12,7,0,9,0,0,0,0,0,116,126,118,133,178,189,69,52,20,25,0,537,430,14,0,0,0,6,10,0,0,29,0,0,0,24,385,0,8,563
9/30/2020,60150,15,0,0,427,4,0.95,0.11,FALSE,,,0,0,0,0,0,0,0,0,0,0,46,97,58,52,75,50,25,24,0,10,0,228,194,0,0,0,0,0,0,0,0,10,0,0,0,19,179,0,0,221
9/30/2020,60148,843,3,0.36,17765,157,0.89,0.02,TRUE,0.02,15.92,0,91,192,146,97,138,76,37,66,26,1344,2678,2896,2196,2924,2381,1442,1878,452,375,16,10239,7112,414,0,40,54,125,217,0,34,367,12,447,495,629,9784,8,431,5959
9/30/2020,60146,35,1,2.94,697,7,1.01,0.11,FALSE,,,0,0,8,0,8,8,0,0,0,0,171,142,57,64,93,112,40,18,16,19,0,440,242,15,0,0,0,0,8,0,0,23,0,0,0,21,367,0,0,302
9/30/2020,60145,27,0,0,488,5,1.04,0.11,FALSE,,,0,0,0,7,6,0,0,0,0,0,63,82,66,91,61,60,38,27,12,15,0,269,216,0,0,0,0,0,0,0,0,23,0,0,0,17,222,0,0,243
9/30/2020,60143,321,3,0.94,3899,32,0.83,0.03,TRUE,0.03,29.19,0,25,51,45,50,39,46,34,31,6,454,494,518,546,611,654,405,211,154,166,0,2222,1624,53,0,14,8,55,89,0,6,146,0,114,55,247,2241,9,70,1162
9/30/2020,60142,347,2,0.58,7516,41,0.55,0.02,TRUE,0.01,12.34,0,56,49,39,72,51,39,31,10,0,826,758,599,956,956,958,1470,991,194,153,0,4291,3163,62,0,10,0,51,59,0,0,217,16,127,72,253,3033,6,79,3930
9/30/2020,60141,29,0,0,1578,1,0.06,0.58,FALSE,,,0,0,0,0,0,0,0,7,0,18,14,84,158,147,167,335,550,105,8,21,0,154,1403,21,0,0,9,0,9,0,0,6,0,6,122,45,124,0,1200,81
9/30/2020,60140,277,2,0.73,4517,56,1.26,0.04,TRUE,0.02,15.7,0,32,52,65,45,40,29,9,0,0,507,696,877,648,687,583,355,163,135,142,0,2539,1924,54,0,11,16,40,86,0,0,121,0,100,77,246,2218,0,63,1810
9/30/2020,60139,1028,5,0.49,10699,92,0.87,0,TRUE,0.03,29.92,0,129,205,177,184,157,112,57,7,8,1013,2037,1794,1723,1630,1317,812,365,517,508,0,5878,4643,178,0,126,36,434,231,0,49,150,0,842,408,1479,5676,32,474,1785
9/30/2020,60137,568,7,1.25,13167,111,0.85,0.02,TRUE,0.01,14.84,0,133,110,77,71,84,55,24,14,0,2041,1961,1875,1496,2040,1655,1056,1041,286,279,0,7205,5768,194,0,15,17,59,158,0,7,309,11,224,182,301,7204,8,260,4977
9/30/2020,60136,139,0,0,1962,13,0.67,0.02,TRUE,0.02,17.95,0,17,20,27,23,36,10,0,0,0,243,271,404,363,364,163,122,32,73,65,0,1046,867,49,0,20,0,28,35,0,0,51,0,140,49,118,1014,0,26,613
9/30/2020,60135,121,1,0.83,1942,22,1.15,0.06,TRUE,0.02,17.52,0,22,24,22,14,22,10,6,0,0,303,301,284,240,334,230,155,95,52,69,0,1112,816,14,0,0,0,36,10,0,0,74,0,9,11,111,896,0,19,896
9/30/2020,60134,488,9,1.88,9024,86,0.96,0.02,TRUE,0.02,16.6,0,95,81,50,51,62,43,44,62,0,1692,1220,1077,1064,1540,1090,659,680,262,217,9,5078,3789,157,0,0,0,46,144,0,0,287,0,87,49,268,3969,0,121,4526
9/30/2020,60133,1225,12,0.99,12861,175,1.38,0,TRUE,0.03,31.9,0,143,258,215,231,219,108,35,16,8,1288,2646,2169,1917,2136,1535,708,454,611,599,15,7049,5176,636,0,63,52,508,404,10,35,152,0,551,457,1442,8359,21,307,1720
9/30/2020,60131,619,7,1.14,5736,29,0.51,0,TRUE,0.03,34.34,0,86,102,123,120,102,53,14,19,0,588,961,1021,908,922,725,340,271,314,301,0,3121,2550,65,0,19,0,293,131,6,30,137,0,117,76,1529,1892,21,293,1804
9/30/2020,60130,299,0,0,9621,38,0.4,0,TRUE,0.02,21.29,0,13,59,52,56,40,43,23,13,9,282,1334,1600,1472,1569,1399,1100,856,153,139,7,5288,3744,589,0,0,108,39,62,0,17,67,0,179,3038,684,2932,9,351,2428
9/30/2020,60126,928,12,1.31,18014,177,0.99,0.01,TRUE,0.02,19.17,0,214,130,91,152,150,79,51,61,0,2801,2328,2233,2477,2756,1973,1426,2015,444,480,0,10109,7627,278,0,35,32,97,229,0,37,492,11,381,234,606,8572,13,530,7667
9/30/2020,60124,401,1,0.25,6475,50,0.78,0.05,TRUE,0.02,17.95,0,66,84,55,58,60,41,21,16,0,770,738,972,1010,930,877,728,447,206,191,0,3523,2837,115,0,39,8,54,128,0,19,148,0,308,78,312,3204,10,128,2431
9/30/2020,60123,1504,18,1.21,17222,127,0.74,0.03,TRUE,0.03,30.72,0,166,292,259,280,215,138,72,82,12,1636,3147,2406,2481,2767,2402,1355,1016,817,667,20,9906,6855,461,0,35,61,698,435,0,30,243,6,444,810,2432,8961,17,435,4117
9/30/2020,60121,7,0,0,165,0,0,,FALSE,,,0,0,0,0,0,0,0,0,0,0,0,8,23,24,48,43,13,0,0,0,0,83,68,14,0,0,0,0,0,0,0,0,0,0,37,26,60,0,6,32
9/30/2020,60120,2021,10,0.5,14928,96,0.65,0.02,TRUE,0.04,39.69,0,224,444,350,406,314,153,71,59,10,1652,3169,2582,2257,2423,1528,736,571,1060,938,23,8592,5986,350,0,28,61,1113,571,17,33,196,0,277,558,2942,8507,10,422,2208
9/30/2020,60119,128,5,4.07,2807,25,0.9,0.07,TRUE,0.01,12.49,0,18,25,20,20,28,9,7,0,0,391,467,332,381,486,395,242,112,62,66,0,1540,1197,70,0,0,0,21,20,0,0,83,0,38,12,98,1174,0,33,1450
9/30/2020,60118,222,4,1.83,4028,51,1.28,0.02,TRUE,0.01,14.02,0,27,50,42,28,33,24,11,7,0,375,680,606,484,643,666,399,172,118,102,0,2200,1767,61,0,7,8,31,71,0,7,98,0,74,57,203,1992,0,63,1637
9/30/2020,60115,843,7,0.84,14693,167,1.15,0.01,TRUE,0.02,18.6,0,156,311,97,85,70,39,32,53,8,2136,4214,1922,1331,1522,1334,888,1338,466,377,0,9068,5481,144,0,18,151,228,63,0,8,374,0,213,1644,1039,5932,6,195,5660
9/30/2020,60112,79,0,0,1294,12,0.94,0.06,TRUE,0.02,18.14,0,12,17,14,16,14,6,0,0,0,171,224,283,197,186,127,74,31,43,36,0,749,525,20,0,0,8,36,8,0,0,27,0,11,44,95,615,0,20,509
9/30/2020,60110,1234,12,0.98,9781,119,1.23,0.01,TRUE,0.03,31.37,0,195,249,211,261,178,97,27,16,0,1426,2091,1619,1679,1353,959,450,200,620,604,10,5460,4115,206,0,12,32,650,366,0,18,156,0,159,271,1907,5196,12,197,2034
9/30/2020,60109,18,0,0,479,3,0.63,0.29,FALSE,,,0,0,0,0,0,0,0,0,0,0,37,78,60,49,64,42,58,86,9,0,6,130,102,247,0,0,0,0,9,0,0,0,0,8,8,32,354,0,0,74
9/30/2020,60108,607,1,0.17,11636,74,0.64,0.01,TRUE,0.03,26.66,0,36,83,66,80,80,97,84,81,0,700,1671,1661,1596,1921,1795,1289,1000,305,284,18,6328,4818,490,0,45,18,70,198,0,13,257,7,370,215,344,7589,10,187,2914
9/30/2020,60107,1133,2,0.18,12742,131,1.04,0.01,TRUE,0.03,28.02,0,113,240,195,215,195,106,54,15,12,1108,2386,2165,1888,2230,1609,820,524,566,556,11,7022,5248,472,6,67,26,397,448,11,33,145,7,594,297,1362,8518,29,287,1648
9/30/2020,60106,732,-1,-0.14,8308,37,0.45,0.02,TRUE,0.04,35.77,0,62,142,157,131,108,65,32,35,0,566,1127,1220,1093,1316,1067,813,1101,334,395,0,4724,3385,199,0,18,18,402,161,0,17,116,0,183,375,1348,3848,7,274,2269
9/30/2020,60104,686,0,0,6998,38,0.55,0.01,TRUE,0.04,36.11,0,53,135,97,126,130,76,51,18,0,500,1103,1094,1077,1242,1084,621,274,352,328,6,4059,2795,144,0,0,328,152,146,0,25,29,0,12,3086,650,2548,0,252,444
9/30/2020,60103,747,12,1.63,12656,155,1.24,0.01,TRUE,0.02,17.7,0,89,160,105,121,142,81,26,23,8,1290,1988,1896,1529,2146,1525,1013,1261,398,344,0,7106,5113,437,0,54,16,106,247,0,20,299,0,574,182,440,7432,25,250,3750
9/30/2020,60102,512,5,0.99,7500,67,0.9,0.01,TRUE,0.02,15.64,0,81,104,72,71,106,48,20,10,0,812,1203,972,897,1340,1049,699,525,262,249,0,4143,3243,114,0,29,11,76,131,0,9,251,9,163,136,351,3472,9,98,3262
9/30/2020,60101,1293,0,0,11385,69,0.61,0.01,TRUE,0.03,32.97,0,136,265,227,254,200,140,44,27,6,1119,2097,1764,1646,1835,1551,852,515,653,636,0,6179,5093,113,0,27,24,690,284,0,49,217,12,277,271,2108,5490,12,497,2718
9/30/2020,60099,999,16,1.63,9740,63,0.65,0.02,TRUE,0.03,32.29,0,179,206,167,199,125,67,35,21,0,1485,1712,1462,1624,1501,1238,482,231,546,445,8,5555,3929,256,0,14,206,510,110,6,38,115,14,110,1778,2559,2912,31,428,1908
9/30/2020,60098,680,2,0.29,10498,62,0.59,0.02,TRUE,0.02,20.91,0,90,121,87,91,98,85,54,54,0,1141,1685,1421,1283,1533,1485,978,971,351,326,0,6077,4253,168,0,13,20,239,71,0,6,329,15,99,218,1125,3826,0,116,5096
9/30/2020,60097,128,3,2.4,2559,18,0.71,0.06,TRUE,0.01,11.82,0,15,35,11,18,22,21,0,0,0,298,369,345,317,461,412,268,89,67,61,0,1380,1167,12,0,0,0,18,19,0,0,86,0,7,14,125,792,0,28,1591
9/30/2020,60096,109,1,0.93,1547,11,0.72,0.01,TRUE,0.02,16.02,0,16,15,23,18,16,10,8,0,0,182,233,246,197,305,214,113,56,51,58,0,825,683,39,0,0,0,19,19,0,0,62,0,21,77,211,432,6,84,714
9/30/2020,60093,300,3,1.01,7010,44,0.63,0.02,TRUE,0.02,15.43,0,70,57,33,39,57,21,12,11,0,1305,1217,727,849,1156,880,563,311,140,155,0,3715,3243,52,0,7,0,53,53,0,18,166,8,89,25,243,2610,7,386,3642
9/30/2020,60091,327,3,0.93,8660,54,0.63,0.01,TRUE,0.01,11.95,0,63,60,25,45,62,27,19,26,9,1701,1184,838,1154,1524,1094,706,450,169,157,0,4751,3845,64,0,10,7,17,59,0,30,203,0,276,56,138,3087,24,637,4438
9/30/2020,60090,1187,9,0.76,14729,97,0.66,0,TRUE,0.03,30.85,0,93,213,188,197,184,137,58,117,13,1013,2491,2333,2018,2189,2177,1087,1408,603,566,18,8297,5724,708,0,42,11,519,355,0,53,201,10,645,195,1867,8565,27,544,2876
9/30/2020,60089,548,2,0.37,12377,74,0.6,0,TRUE,0.01,13.24,0,38,89,76,79,84,64,42,75,8,1230,1774,1534,1853,1920,1987,1104,967,297,247,0,7349,4886,142,0,38,0,97,111,0,28,269,25,914,164,983,4186,31,557,5517
9/30/2020,60088,542,5,0.93,1935,5,0.26,0.04,TRUE,0.04,42.81,0,226,228,66,11,0,0,0,0,0,265,1252,258,53,48,50,0,0,152,389,0,779,1140,16,0,25,114,69,27,0,19,282,0,56,110,65,1079,14,35,576
9/30/2020,60087,1138,24,2.15,9987,44,0.44,0.05,TRUE,0.04,42.66,0,173,233,183,207,174,95,40,33,6,1353,2093,1443,1408,1685,1160,558,281,623,504,11,5683,3986,318,0,19,95,720,127,0,43,131,25,138,1035,3801,2513,56,408,2011
9/30/2020,60085,3524,15,0.43,28379,138,0.49,0.01,TRUE,0.05,49.74,0,468,718,587,657,609,339,105,40,9,3568,5878,4435,4299,4878,3413,1341,558,1824,1654,46,14730,12754,895,0,15,286,2457,390,6,92,274,50,411,3210,10846,8444,131,1012,4275
9/30/2020,60084,295,3,1.03,5449,29,0.54,0.04,TRUE,0.02,17.76,0,35,52,40,53,37,23,29,26,0,461,665,850,848,859,730,489,545,163,129,0,3319,2074,56,0,0,0,113,66,0,0,103,7,66,33,412,2918,17,112,1884
9/30/2020,60083,202,1,0.5,3070,19,0.62,0.07,TRUE,0.02,20.22,0,22,39,37,39,26,26,10,0,0,364,439,447,455,599,420,254,92,100,101,0,1665,1346,59,0,17,29,50,37,0,14,53,0,209,291,397,849,57,162,1103
9/30/2020,60081,127,1,0.79,1990,6,0.3,0.04,TRUE,0.01,13.15,0,14,40,15,16,17,16,6,0,0,218,328,221,267,388,289,216,62,71,55,0,1070,900,20,0,0,0,11,24,0,10,82,0,22,9,69,576,7,76,1227
9/30/2020,60079,17,-1,-5.56,421,0,0,,FALSE,,,0,6,0,0,0,0,0,0,0,0,19,19,28,32,86,135,79,23,10,7,0,192,223,6,0,0,0,7,0,0,0,0,0,0,46,42,290,0,8,32
9/30/2020,60077,631,1,0.16,9979,61,0.62,0.03,TRUE,0.02,22.27,0,46,97,126,108,107,82,42,23,9,669,1475,1569,1587,1635,1640,821,574,336,292,0,5783,3982,214,0,110,47,87,109,11,117,148,16,952,517,417,4841,65,969,2202
9/30/2020,60076,821,9,1.11,13069,51,0.39,0.03,TRUE,0.03,25.76,0,81,137,125,116,135,121,49,57,6,990,1927,1754,1719,2010,1973,1226,1464,440,375,6,7407,5413,249,0,123,60,84,154,0,198,195,33,1008,574,461,6478,59,1336,3120
9/30/2020,60074,822,8,0.98,10701,111,1.05,0.02,TRUE,0.02,20.82,0,116,160,163,137,133,76,18,19,0,1193,1999,1775,1364,1744,1468,726,430,426,387,9,5895,4643,163,0,22,21,357,238,0,24,159,7,368,199,1420,5368,11,244,3084
9/30/2020,60073,1944,15,0.78,18948,81,0.43,0.01,TRUE,0.03,31.5,0,309,381,333,377,262,139,69,73,11,2563,3453,2904,3168,2824,1832,992,1201,1028,900,16,11191,7226,531,0,32,60,1160,230,0,77,378,19,478,704,5206,4782,123,922,6714
9/30/2020,60072,6,0,0,207,6,2.99,0.25,FALSE,,,0,0,0,0,0,0,0,0,0,0,15,19,33,31,36,23,16,34,0,0,0,121,78,8,0,0,0,0,0,0,0,0,0,0,0,10,58,0,0,133
9/30/2020,60071,47,0,0,938,5,0.54,0.07,TRUE,0.01,13.12,0,8,11,0,6,7,0,0,0,0,75,160,113,117,192,120,110,50,29,18,0,520,404,14,0,0,0,0,13,0,0,30,0,7,0,34,272,0,18,605
9/30/2020,60070,399,1,0.25,6127,46,0.76,0.01,TRUE,0.02,24.86,0,40,64,72,92,56,36,17,22,9,510,868,730,659,744,739,544,1324,201,194,0,3570,2246,311,0,10,10,184,100,0,18,76,0,127,44,670,3652,0,162,1463
9/30/2020,60069,158,1,0.64,6169,19,0.31,0.05,TRUE,0.02,19.3,0,6,23,15,11,24,18,22,39,37,408,802,693,864,976,781,544,1064,89,67,0,3693,2112,364,0,0,0,10,29,0,9,103,0,573,380,632,2389,23,167,2001
9/30/2020,60068,653,10,1.56,12702,123,0.98,0.01,TRUE,0.02,17.3,0,92,133,60,68,86,81,36,97,6,1582,1833,1635,1677,1995,1709,1182,1083,333,308,12,7184,5408,110,0,24,0,37,174,0,35,375,9,274,64,383,5739,21,524,5688
9/30/2020,60067,658,11,1.7,16875,158,0.95,0.03,TRUE,0.02,17.24,0,120,130,83,75,96,72,38,44,9,1664,2396,2203,1996,2906,2519,1556,1626,348,297,13,9558,6197,1120,0,21,12,74,239,0,17,290,14,802,220,876,8194,17,262,6490
9/30/2020,60064,1254,24,1.95,5483,44,0.81,0.03,TRUE,0.08,79.85,0,420,344,136,131,99,79,28,17,6,752,1612,724,731,723,596,222,117,460,778,16,3094,2254,135,9,46,271,436,86,13,41,352,9,179,1340,1569,1173,30,232,951
9/30/2020,60062,579,3,0.52,19902,80,0.4,0.01,TRUE,0.01,14.31,0,61,95,50,64,91,76,49,93,21,1762,2416,2060,2619,3124,2867,2156,2877,288,283,8,10847,7415,1640,0,38,7,30,159,0,50,292,18,774,223,389,10821,42,748,6887
9/30/2020,60061,355,5,1.43,7487,52,0.7,0.01,TRUE,0.01,13.15,0,54,67,40,61,71,31,12,19,7,940,1354,943,1084,1061,869,514,715,187,165,0,4036,3223,228,0,26,15,85,58,0,23,142,14,460,133,480,3116,126,382,2776
9/30/2020,60060,796,2,0.25,9754,60,0.62,0.02,TRUE,0.02,21.39,0,116,173,114,140,154,76,14,9,0,1108,1827,1502,1291,1562,1420,719,323,392,396,8,5310,4277,167,0,23,13,380,142,0,46,189,23,331,132,1690,3073,61,506,3938
9/30/2020,60056,1049,7,0.67,16172,134,0.84,0.01,TRUE,0.02,18.99,0,94,212,181,214,178,104,34,32,7,1777,2510,2448,2286,2562,2315,1328,939,533,506,10,8893,7016,263,0,64,24,289,319,0,71,275,23,758,237,1050,8027,40,612,5425
9/30/2020,60053,490,7,1.45,9780,42,0.43,0,TRUE,0.02,21.07,0,31,67,74,71,78,85,44,40,6,603,1162,1452,1211,1420,1549,1179,1198,245,245,0,5635,3909,236,6,94,19,36,136,0,55,140,23,1021,131,298,5189,51,697,2370
9/30/2020,60051,275,5,1.85,5652,60,1.07,0.03,TRUE,0.01,11.8,0,18,60,31,51,53,41,13,8,0,492,870,735,745,1081,858,565,305,148,124,0,3249,2344,59,0,0,6,44,38,0,9,173,13,28,51,229,1747,9,85,3490
9/30/2020,60050,429,2,0.47,8244,67,0.82,0.02,TRUE,0.01,13.11,0,33,68,59,75,73,57,37,27,0,725,1129,1156,1037,1255,1258,947,737,217,211,0,4808,3359,77,0,11,6,112,58,0,7,234,16,89,71,580,2845,0,119,4520
9/30/2020,60048,368,0,0,8898,34,0.38,0.02,TRUE,0.01,12.66,0,64,58,26,43,46,44,28,59,0,1187,1324,944,1045,1429,1275,864,829,184,174,10,4523,3998,377,0,8,9,26,62,0,18,245,6,201,115,255,2872,57,380,5012
9/30/2020,60047,818,7,0.86,15434,101,0.66,0.01,TRUE,0.02,19.19,0,136,96,62,84,108,86,86,160,6,1832,2000,1749,2000,2543,1891,1366,2047,426,381,11,9219,6013,202,0,19,6,64,222,0,27,474,12,525,131,468,8279,35,346,5638
