GEOID,NAME,variable,estimate,moe,Sex,Age,HI_coverage,zip_pop,prop_sex,prop_age,prop_HI_cov,prop_sex_age,prop_sex_HI_cov,prop_age_HI_cov,prop_sex_age_HI_cov
60653,ZCTA5 60653,B27001_004,1245,238,Male,Under 6 years,Yes,31633,0.42699080074605633,0.09515379508740872,0.9381974520279455,0.04109632345967818,0.3954730819081339,0.09309897891442481,0.03935763285176872
60653,ZCTA5 60653,B27001_005,55,62,Male,Under 6 years,No,31633,0.42699080074605633,0.09515379508740872,0.0618025479720545,0.04109632345967818,0.031517718837922426,0.0020548161729839094,0.0017386906079094617
60653,ZCTA5 60653,B27001_007,3281,464,Male,6 to 18 years,Yes,31633,0.42699080074605633,0.19795782884961907,0.9381974520279455,0.10447949925710492,0.3954730819081339,0.19463851041633737,0.10372079790092625
60653,ZCTA5 60653,B27001_008,24,37,Male,6 to 18 years,No,31633,0.42699080074605633,0.19795782884961907,0.0618025479720545,0.10447949925710492,0.031517718837922426,0.0033193184332816995,7.587013561786742e-4
60653,ZCTA5 60653,B27001_010,815,192,Male,19 to 25 years,Yes,31633,0.42699080074605633,0.08266683526696804,0.9381974520279455,0.03442607403660734,0.3954730819081339,0.06720829513482755,0.025764233553567478
60653,ZCTA5 60653,B27001_011,274,111,Male,19 to 25 years,No,31633,0.42699080074605633,0.08266683526696804,0.0618025479720545,0.03442607403660734,0.031517718837922426,0.015458540132140486,0.008661840483039864
60653,ZCTA5 60653,B27001_013,1327,263,Male,26 to 34 years,Yes,31633,0.42699080074605633,0.12765150317706192,0.9381974520279455,0.049347200708121264,0.3954730819081339,0.11557550659121803,0.04194986248537919
60653,ZCTA5 60653,B27001_014,234,97,Male,26 to 34 years,No,31633,0.42699080074605633,0.12765150317706192,0.0618025479720545,0.049347200708121264,0.031517718837922426,0.012075996585843898,0.007397338222742073
60653,ZCTA5 60653,B27001_016,1772,270,Male,35 to 44 years,Yes,31633,0.42699080074605633,0.14434293301299275,0.9381974520279455,0.06047482059874182,0.3954730819081339,0.1337211140264913,0.05601745013119211
60653,ZCTA5 60653,B27001_017,141,71,Male,35 to 44 years,No,31633,0.42699080074605633,0.14434293301299275,0.0618025479720545,0.06047482059874182,0.031517718837922426,0.010621818986501438,0.00445737046754971
60653,ZCTA5 60653,B27001_019,1138,199,Male,45 to 54 years,Yes,31633,0.42699080074605633,0.11465874245250213,0.9381974520279455,0.04052729744254418,0.3954730819081339,0.1040369234660007,0.035975089305472135
60653,ZCTA5 60653,B27001_020,144,88,Male,45 to 54 years,No,31633,0.42699080074605633,0.11465874245250213,0.0618025479720545,0.04052729744254418,0.031517718837922426,0.010621818986501438,0.004552208137072045
60653,ZCTA5 60653,B27001_022,1449,227,Male,55 to 64 years,Yes,31633,0.42699080074605633,0.11402649132235324,0.9381974520279455,0.04918913792558404,0.3954730819081339,0.10735624189928239,0.045806594379287455
60653,ZCTA5 60653,B27001_023,107,75,Male,55 to 64 years,No,31633,0.42699080074605633,0.11402649132235324,0.0618025479720545,0.04918913792558404,0.031517718837922426,0.006670249423070844,0.003382543546296589
60653,ZCTA5 60653,B27001_025,893,161,Male,65 to 74 years,Yes,31633,0.42699080074605633,0.06945278664685613,0.9381974520279455,0.028799038978282173,0.3954730819081339,0.06859924762115513,0.028230012961148167
60653,ZCTA5 60653,B27001_026,18,28,Male,65 to 74 years,No,31633,0.42699080074605633,0.06945278664685613,0.0618025479720545,0.028799038978282173,0.031517718837922426,8.535390257010084e-4,5.690260171340056e-4
60653,ZCTA5 60653,B27001_028,590,130,Male,75 years and over,Yes,31633,0.42699080074605633,0.05408908418423798,0.9381974520279455,0.018651408339392408,0.3954730819081339,0.0539626339582082,0.018651408339392408
60653,ZCTA5 60653,B27001_029,0,23,Male,75 years and over,No,31633,0.42699080074605633,0.05408908418423798,0.0618025479720545,0.018651408339392408,0.031517718837922426,1.2645022602977902e-4,0
60653,ZCTA5 60653,B27001_032,1700,295,Female,Under 6 years,Yes,31633,0.5730091992539437,0.09515379508740872,0.9381974520279455,0.05405747162773054,0.5427243701198116,0.09309897891442481,0.053741346062656084
60653,ZCTA5 60653,B27001_033,10,18,Female,Under 6 years,No,31633,0.5730091992539437,0.09515379508740872,0.0618025479720545,0.05405747162773054,0.030284829134132076,0.0020548161729839094,3.161255650744476e-4
60653,ZCTA5 60653,B27001_035,2876,382,Female,6 to 18 years,Yes,31633,0.5730091992539437,0.19795782884961907,0.9381974520279455,0.09347832959251415,0.5427243701198116,0.19463851041633737,0.09091771251541113
60653,ZCTA5 60653,B27001_036,81,60,Female,6 to 18 years,No,31633,0.5730091992539437,0.19795782884961907,0.0618025479720545,0.09347832959251415,0.030284829134132076,0.0033193184332816995,0.002560617077103025
60653,ZCTA5 60653,B27001_038,1311,274,Female,19 to 25 years,Yes,31633,0.5730091992539437,0.08266683526696804,0.9381974520279455,0.048240761230360696,0.5427243701198116,0.06720829513482755,0.04144406158126008
60653,ZCTA5 60653,B27001_039,215,141,Female,19 to 25 years,No,31633,0.5730091992539437,0.08266683526696804,0.0618025479720545,0.048240761230360696,0.030284829134132076,0.015458540132140486,0.006796699649100623
60653,ZCTA5 60653,B27001_041,2329,297,Female,26 to 34 years,Yes,31633,0.5730091992539437,0.12765150317706192,0.9381974520279455,0.07830430246894066,0.5427243701198116,0.11557550659121803,0.07362564410583884
60653,ZCTA5 60653,B27001_042,148,76,Female,26 to 34 years,No,31633,0.5730091992539437,0.12765150317706192,0.0618025479720545,0.07830430246894066,0.030284829134132076,0.012075996585843898,0.004678658363101824
60653,ZCTA5 60653,B27001_044,2458,282,Female,35 to 44 years,Yes,31633,0.5730091992539437,0.14434293301299275,0.9381974520279455,0.08386811241425093,0.5427243701198116,0.1337211140264913,0.07770366389529922
60653,ZCTA5 60653,B27001_045,195,78,Female,35 to 44 years,No,31633,0.5730091992539437,0.14434293301299275,0.0618025479720545,0.08386811241425093,0.030284829134132076,0.010621818986501438,0.006164448518951727
60653,ZCTA5 60653,B27001_047,2153,260,Female,45 to 54 years,Yes,31633,0.5730091992539437,0.11465874245250213,0.9381974520279455,0.07413144500995796,0.5427243701198116,0.1040369234660007,0.06806183416052856
60653,ZCTA5 60653,B27001_048,192,98,Female,45 to 54 years,No,31633,0.5730091992539437,0.11465874245250213,0.0618025479720545,0.07413144500995796,0.030284829134132076,0.010621818986501438,0.006069610849429394
60653,ZCTA5 60653,B27001_050,1947,261,Female,55 to 64 years,Yes,31633,0.5730091992539437,0.11402649132235324,0.9381974520279455,0.0648373533967692,0.5427243701198116,0.10735624189928239,0.06154964751999494
60653,ZCTA5 60653,B27001_051,104,57,Female,55 to 64 years,No,31633,0.5730091992539437,0.11402649132235324,0.0618025479720545,0.0648373533967692,0.030284829134132076,0.006670249423070844,0.003287705876774255
60653,ZCTA5 60653,B27001_053,1277,176,Female,65 to 74 years,Yes,31633,0.5730091992539437,0.06945278664685613,0.9381974520279455,0.04065374766857396,0.5427243701198116,0.06859924762115513,0.040369234660006956
60653,ZCTA5 60653,B27001_054,9,13,Female,65 to 74 years,No,31633,0.5730091992539437,0.06945278664685613,0.0618025479720545,0.04065374766857396,0.030284829134132076,8.535390257010084e-4,2.845130085670028e-4
60653,ZCTA5 60653,B27001_056,1117,173,Female,75 years and over,Yes,31633,0.5730091992539437,0.05408908418423798,0.9381974520279455,0.03543767584484557,0.5427243701198116,0.0539626339582082,0.03531122561881579
60653,ZCTA5 60653,B27001_057,4,7,Female,75 years and over,No,31633,0.5730091992539437,0.05408908418423798,0.0618025479720545,0.03543767584484557,0.030284829134132076,1.2645022602977902e-4,1.2645022602977902e-4
60654,ZCTA5 60654,B27001_004,767,246,Male,Under 6 years,Yes,19135,0.509746537758035,0.06940162006793833,0.9810817873007578,0.040083616409720406,0.4996080480794356,0.06940162006793833,0.040083616409720406
60654,ZCTA5 60654,B27001_005,0,17,Male,Under 6 years,No,19135,0.509746537758035,0.06940162006793833,0.018918212699242227,0.040083616409720406,0.010138489678599425,0,0
60654,ZCTA5 60654,B27001_007,112,85,Male,6 to 18 years,Yes,19135,0.509746537758035,0.015312255030049647,0.9810817873007578,0.005853148680428534,0.4996080480794356,0.015312255030049647,0.005853148680428534
60654,ZCTA5 60654,B27001_008,0,17,Male,6 to 18 years,No,19135,0.509746537758035,0.015312255030049647,0.018918212699242227,0.005853148680428534,0.010138489678599425,0,0
60654,ZCTA5 60654,B27001_010,641,248,Male,19 to 25 years,Yes,19135,0.509746537758035,0.08983538019336294,0.9810817873007578,0.033498824144238305,0.4996080480794356,0.08983538019336294,0.033498824144238305
60654,ZCTA5 60654,B27001_011,0,17,Male,19 to 25 years,No,19135,0.509746537758035,0.08983538019336294,0.018918212699242227,0.033498824144238305,0.010138489678599425,0,0
60654,ZCTA5 60654,B27001_013,3491,629,Male,26 to 34 years,Yes,19135,0.509746537758035,0.3843219231774236,0.9810817873007578,0.18813692187091716,0.4996080480794356,0.3763261039979096,0.1824405539587144
60654,ZCTA5 60654,B27001_014,109,85,Male,26 to 34 years,No,19135,0.509746537758035,0.3843219231774236,0.018918212699242227,0.18813692187091716,0.010138489678599425,0.00799581917951398,0.00569636791220277
60654,ZCTA5 60654,B27001_016,1779,316,Male,35 to 44 years,Yes,19135,0.509746537758035,0.17360857068199634,0.9810817873007578,0.0947478442644369,0.4996080480794356,0.17183172197543767,0.09297099555787823
60654,ZCTA5 60654,B27001_017,34,33,Male,35 to 44 years,No,19135,0.509746537758035,0.17360857068199634,0.018918212699242227,0.0947478442644369,0.010138489678599425,0.0017768487065586622,0.0017768487065586622
60654,ZCTA5 60654,B27001_019,1448,347,Male,45 to 54 years,Yes,19135,0.509746537758035,0.12401358766657956,0.9810817873007578,0.0771883982231513,0.4996080480794356,0.1171674941207212,0.07567285079696891
60654,ZCTA5 60654,B27001_020,29,33,Male,45 to 54 years,No,19135,0.509746537758035,0.12401358766657956,0.018918212699242227,0.0771883982231513,0.010138489678599425,0.006846093545858375,0.0015155474261823883
60654,ZCTA5 60654,B27001_022,726,204,Male,55 to 64 years,Yes,19135,0.509746537758035,0.08460935458583747,0.9810817873007578,0.039090671544290564,0.4996080480794356,0.08230990331852626,0.03794094591063496
60654,ZCTA5 60654,B27001_023,22,35,Male,55 to 64 years,No,19135,0.509746537758035,0.08460935458583747,0.018918212699242227,0.039090671544290564,0.010138489678599425,0.0022994512673112097,0.0011497256336556049
60654,ZCTA5 60654,B27001_025,431,152,Male,65 to 74 years,Yes,19135,0.509746537758035,0.041912725372354326,0.9810817873007578,0.022524170368434807,0.4996080480794356,0.041912725372354326,0.022524170368434807
60654,ZCTA5 60654,B27001_026,0,17,Male,65 to 74 years,No,19135,0.509746537758035,0.041912725372354326,0.018918212699242227,0.022524170368434807,0.010138489678599425,0,0
60654,ZCTA5 60654,B27001_028,165,79,Male,75 years and over,Yes,19135,0.509746537758035,0.0169845832244578,0.9810817873007578,0.008622942252417037,0.4996080480794356,0.0169845832244578,0.008622942252417037
60654,ZCTA5 60654,B27001_029,0,17,Male,75 years and over,No,19135,0.509746537758035,0.0169845832244578,0.018918212699242227,0.008622942252417037,0.010138489678599425,0,0
60654,ZCTA5 60654,B27001_032,561,220,Female,Under 6 years,Yes,19135,0.490253462241965,0.06940162006793833,0.9810817873007578,0.029318003658217927,0.4814737392213222,0.06940162006793833,0.029318003658217927
60654,ZCTA5 60654,B27001_033,0,17,Female,Under 6 years,No,19135,0.490253462241965,0.06940162006793833,0.018918212699242227,0.029318003658217927,0.008779723020642801,0,0
60654,ZCTA5 60654,B27001_035,181,124,Female,6 to 18 years,Yes,19135,0.490253462241965,0.015312255030049647,0.9810817873007578,0.009459106349621113,0.4814737392213222,0.015312255030049647,0.009459106349621113
60654,ZCTA5 60654,B27001_036,0,17,Female,6 to 18 years,No,19135,0.490253462241965,0.015312255030049647,0.018918212699242227,0.009459106349621113,0.008779723020642801,0,0
60654,ZCTA5 60654,B27001_038,1078,339,Female,19 to 25 years,Yes,19135,0.490253462241965,0.08983538019336294,0.9810817873007578,0.05633655604912464,0.4814737392213222,0.08983538019336294,0.05633655604912464
60654,ZCTA5 60654,B27001_039,0,17,Female,19 to 25 years,No,19135,0.490253462241965,0.08983538019336294,0.018918212699242227,0.05633655604912464,0.008779723020642801,0,0
60654,ZCTA5 60654,B27001_041,3710,462,Female,26 to 34 years,Yes,19135,0.490253462241965,0.3843219231774236,0.9810817873007578,0.1961850013065064,0.4814737392213222,0.3763261039979096,0.1938855500391952
60654,ZCTA5 60654,B27001_042,44,69,Female,26 to 34 years,No,19135,0.490253462241965,0.3843219231774236,0.018918212699242227,0.1961850013065064,0.008779723020642801,0.00799581917951398,0.0022994512673112097
60654,ZCTA5 60654,B27001_044,1509,348,Female,35 to 44 years,Yes,19135,0.490253462241965,0.17360857068199634,0.9810817873007578,0.07886072641755945,0.4814737392213222,0.17183172197543767,0.07886072641755945
60654,ZCTA5 60654,B27001_045,0,17,Female,35 to 44 years,No,19135,0.490253462241965,0.17360857068199634,0.018918212699242227,0.07886072641755945,0.008779723020642801,0.0017768487065586622,0
60654,ZCTA5 60654,B27001_047,794,252,Female,45 to 54 years,Yes,19135,0.490253462241965,0.12401358766657956,0.9810817873007578,0.04682518944342827,0.4814737392213222,0.1171674941207212,0.04149464332375229
60654,ZCTA5 60654,B27001_048,102,92,Female,45 to 54 years,No,19135,0.490253462241965,0.12401358766657956,0.018918212699242227,0.04682518944342827,0.008779723020642801,0.006846093545858375,0.005330546119675986
60654,ZCTA5 60654,B27001_050,849,213,Female,55 to 64 years,Yes,19135,0.490253462241965,0.08460935458583747,0.9810817873007578,0.0455186830415469,0.4814737392213222,0.08230990331852626,0.0443689574078913
60654,ZCTA5 60654,B27001_051,22,35,Female,55 to 64 years,No,19135,0.490253462241965,0.08460935458583747,0.018918212699242227,0.0455186830415469,0.008779723020642801,0.0022994512673112097,0.0011497256336556049
60654,ZCTA5 60654,B27001_053,371,147,Female,65 to 74 years,Yes,19135,0.490253462241965,0.041912725372354326,0.9810817873007578,0.01938855500391952,0.4814737392213222,0.041912725372354326,0.01938855500391952
60654,ZCTA5 60654,B27001_054,0,17,Female,65 to 74 years,No,19135,0.490253462241965,0.041912725372354326,0.018918212699242227,0.01938855500391952,0.008779723020642801,0,0
60654,ZCTA5 60654,B27001_056,160,91,Female,75 years and over,Yes,19135,0.490253462241965,0.0169845832244578,0.9810817873007578,0.008361640972040762,0.4814737392213222,0.0169845832244578,0.008361640972040762
60654,ZCTA5 60654,B27001_057,0,17,Female,75 years and over,No,19135,0.490253462241965,0.0169845832244578,0.018918212699242227,0.008361640972040762,0.008779723020642801,0,0
60655,ZCTA5 60655,B27001_004,1149,285,Male,Under 6 years,Yes,28804,0.48173864741008193,0.0854742396889321,0.9728162755172892,0.040237467018469655,0.4703513400916539,0.08366893487015692,0.039890293014859045
60655,ZCTA5 60655,B27001_005,10,16,Male,Under 6 years,No,28804,0.48173864741008193,0.0854742396889321,0.027183724482710735,0.040237467018469655,0.011387307318427997,0.00180530481877517,3.4717400361060965e-4
60655,ZCTA5 60655,B27001_007,2290,293,Male,6 to 18 years,Yes,28804,0.48173864741008193,0.17264963199555616,0.9728162755172892,0.0796069990279128,0.4703513400916539,0.1709484793778642,0.0795028468268296
60655,ZCTA5 60655,B27001_008,3,5,Male,6 to 18 years,No,28804,0.48173864741008193,0.17264963199555616,0.027183724482710735,0.0796069990279128,0.011387307318427997,0.0017011526176919872,1.0415220108318289e-4
60655,ZCTA5 60655,B27001_010,1057,187,Male,19 to 25 years,Yes,28804,0.48173864741008193,0.08259269545896403,0.9728162755172892,0.04002916261630329,0.4703513400916539,0.07759338980697125,0.036696292181641436
60655,ZCTA5 60655,B27001_011,96,48,Male,19 to 25 years,No,28804,0.48173864741008193,0.08259269545896403,0.027183724482710735,0.04002916261630329,0.011387307318427997,0.004999305651992779,0.0033328704346618524
60655,ZCTA5 60655,B27001_013,1476,249,Male,26 to 34 years,Yes,28804,0.48173864741008193,0.10602694070268018,0.9728162755172892,0.05329120955422858,0.4703513400916539,0.10099291765032635,0.05124288293292598
60655,ZCTA5 60655,B27001_014,59,42,Male,26 to 34 years,No,28804,0.48173864741008193,0.10602694070268018,0.027183724482710735,0.05329120955422858,0.011387307318427997,0.0050340230523538395,0.0020483266213025967
60655,ZCTA5 60655,B27001_016,1911,174,Male,35 to 44 years,Yes,28804,0.48173864741008193,0.14223718927926676,0.9728162755172892,0.0667962782946813,0.4703513400916539,0.14147340647132342,0.0663449520899875
60655,ZCTA5 60655,B27001_017,13,15,Male,35 to 44 years,No,28804,0.48173864741008193,0.14223718927926676,0.027183724482710735,0.0667962782946813,0.011387307318427997,7.637828079433412e-4,4.513262046937925e-4
60655,ZCTA5 60655,B27001_019,1821,199,Male,45 to 54 years,Yes,28804,0.48173864741008193,0.13300236078322455,0.9728162755172892,0.06530343007915568,0.4703513400916539,0.1261977503124566,0.06322038605749201
60655,ZCTA5 60655,B27001_020,60,42,Male,45 to 54 years,No,28804,0.48173864741008193,0.13300236078322455,0.027183724482710735,0.06530343007915568,0.011387307318427997,0.006804610470767949,0.002083044021663658
60655,ZCTA5 60655,B27001_022,2059,229,Male,55 to 64 years,Yes,28804,0.48173864741008193,0.14848632134425774,0.9728162755172892,0.07450354117483683,0.4703513400916539,0.14376475489515345,0.07148312734342452
60655,ZCTA5 60655,B27001_023,87,49,Male,55 to 64 years,No,28804,0.48173864741008193,0.14848632134425774,0.027183724482710735,0.07450354117483683,0.011387307318427997,0.004721566449104291,0.003020413831412304
60655,ZCTA5 60655,B27001_025,1163,150,Male,65 to 74 years,Yes,28804,0.48173864741008193,0.07700319400083322,0.9728162755172892,0.040376336619913904,0.4703513400916539,0.07589223718927926,0.040376336619913904
60655,ZCTA5 60655,B27001_026,0,20,Male,65 to 74 years,No,28804,0.48173864741008193,0.07700319400083322,0.027183724482710735,0.040376336619913904,0.011387307318427997,0.0011109568115539507,0
60655,ZCTA5 60655,B27001_028,622,108,Male,75 years and over,Yes,28804,0.48173864741008193,0.05252742674628524,0.9728162755172892,0.02159422302457992,0.4703513400916539,0.052284404943757815,0.02159422302457992
60655,ZCTA5 60655,B27001_029,0,20,Male,75 years and over,No,28804,0.48173864741008193,0.05252742674628524,0.027183724482710735,0.02159422302457992,0.011387307318427997,2.4302180252742676e-4,0
60655,ZCTA5 60655,B27001_032,1261,261,Female,Under 6 years,Yes,28804,0.518261352589918,0.0854742396889321,0.9728162755172892,0.04523677267046244,0.5024649354256353,0.08366893487015692,0.043778641855297874
60655,ZCTA5 60655,B27001_033,42,37,Female,Under 6 years,No,28804,0.518261352589918,0.0854742396889321,0.027183724482710735,0.04523677267046244,0.015796417164282737,0.00180530481877517,0.0014581308151645604
60655,ZCTA5 60655,B27001_035,2634,336,Female,6 to 18 years,Yes,28804,0.518261352589918,0.17264963199555616,0.9728162755172892,0.09304263296764338,0.5024649354256353,0.1709484793778642,0.09144563255103458
60655,ZCTA5 60655,B27001_036,46,38,Female,6 to 18 years,No,28804,0.518261352589918,0.17264963199555616,0.027183724482710735,0.09304263296764338,0.015796417164282737,0.0017011526176919872,0.0015970004166088044
60655,ZCTA5 60655,B27001_038,1178,223,Female,19 to 25 years,Yes,28804,0.518261352589918,0.08259269545896403,0.9728162755172892,0.04256353284266074,0.5024649354256353,0.07759338980697125,0.040897097625329816
60655,ZCTA5 60655,B27001_039,48,36,Female,19 to 25 years,No,28804,0.518261352589918,0.08259269545896403,0.027183724482710735,0.04256353284266074,0.015796417164282737,0.004999305651992779,0.0016664352173309262
60655,ZCTA5 60655,B27001_041,1433,230,Female,26 to 34 years,Yes,28804,0.518261352589918,0.10602694070268018,0.9728162755172892,0.052735731148451606,0.5024649354256353,0.10099291765032635,0.04975003471740036
60655,ZCTA5 60655,B27001_042,86,49,Female,26 to 34 years,No,28804,0.518261352589918,0.10602694070268018,0.027183724482710735,0.052735731148451606,0.015796417164282737,0.0050340230523538395,0.002985696431051243
60655,ZCTA5 60655,B27001_044,2164,208,Female,35 to 44 years,Yes,28804,0.518261352589918,0.14223718927926676,0.9728162755172892,0.07544091098458547,0.5024649354256353,0.14147340647132342,0.07512845438133593
60655,ZCTA5 60655,B27001_045,9,13,Female,35 to 44 years,No,28804,0.518261352589918,0.14223718927926676,0.027183724482710735,0.07544091098458547,0.015796417164282737,7.637828079433412e-4,3.124566032495487e-4
60655,ZCTA5 60655,B27001_047,1814,207,Female,45 to 54 years,Yes,28804,0.518261352589918,0.13300236078322455,0.9728162755172892,0.06769893070406888,0.5024649354256353,0.1261977503124566,0.06297736425496459
60655,ZCTA5 60655,B27001_048,136,86,Female,45 to 54 years,No,28804,0.518261352589918,0.13300236078322455,0.027183724482710735,0.06769893070406888,0.015796417164282737,0.006804610470767949,0.004721566449104291
60655,ZCTA5 60655,B27001_050,2082,167,Female,55 to 64 years,Yes,28804,0.518261352589918,0.14848632134425774,0.9728162755172892,0.07398278016942092,0.5024649354256353,0.14376475489515345,0.07228162755172893
60655,ZCTA5 60655,B27001_051,49,44,Female,55 to 64 years,No,28804,0.518261352589918,0.14848632134425774,0.027183724482710735,0.07398278016942092,0.015796417164282737,0.004721566449104291,0.0017011526176919872
60655,ZCTA5 60655,B27001_053,1023,128,Female,65 to 74 years,Yes,28804,0.518261352589918,0.07700319400083322,0.9728162755172892,0.036626857380919316,0.5024649354256353,0.07589223718927926,0.03551590056936536
60655,ZCTA5 60655,B27001_054,32,36,Female,65 to 74 years,No,28804,0.518261352589918,0.07700319400083322,0.027183724482710735,0.036626857380919316,0.015796417164282737,0.0011109568115539507,0.0011109568115539507
60655,ZCTA5 60655,B27001_056,884,219,Female,75 years and over,Yes,28804,0.518261352589918,0.05252742674628524,0.9728162755172892,0.03093320372170532,0.5024649354256353,0.052284404943757815,0.03069018191917789
60655,ZCTA5 60655,B27001_057,7,10,Female,75 years and over,No,28804,0.518261352589918,0.05252742674628524,0.027183724482710735,0.03093320372170532,0.015796417164282737,2.4302180252742676e-4,2.4302180252742676e-4
60656,ZCTA5 60656,B27001_004,989,263,Male,Under 6 years,Yes,27579,0.5073425432394213,0.07386054606766018,0.9014830124369991,0.03683962435186192,0.4493273867797962,0.07230138873780775,0.035860618586605754
60656,ZCTA5 60656,B27001_005,27,36,Male,Under 6 years,No,27579,0.5073425432394213,0.07386054606766018,0.09851698756300084,0.03683962435186192,0.05801515645962508,0.0015591573298524238,9.790057652561731e-4
60656,ZCTA5 60656,B27001_007,1731,283,Male,6 to 18 years,Yes,27579,0.5073425432394213,0.11225932774937453,0.9014830124369991,0.06392545052394938,0.4493273867797962,0.10874215888900976,0.06276514739475687
60656,ZCTA5 60656,B27001_008,32,39,Male,6 to 18 years,No,27579,0.5073425432394213,0.11225932774937453,0.09851698756300084,0.06392545052394938,0.05801515645962508,0.00351716886036477,0.0011603031291925016
60656,ZCTA5 60656,B27001_010,594,183,Male,19 to 25 years,Yes,27579,0.5073425432394213,0.05834149171471047,0.9014830124369991,0.02657819355306574,0.4493273867797962,0.04804380144312702,0.021538126835635808
60656,ZCTA5 60656,B27001_011,139,104,Male,19 to 25 years,No,27579,0.5073425432394213,0.05834149171471047,0.09851698756300084,0.02657819355306574,0.05801515645962508,0.010297690271583452,0.005040066717429929
60656,ZCTA5 60656,B27001_013,1657,254,Male,26 to 34 years,Yes,27579,0.5073425432394213,0.15950542079118168,0.9014830124369991,0.08452083106711629,0.4493273867797962,0.1240073969324486,0.06008194640849922
60656,ZCTA5 60656,B27001_014,674,218,Male,26 to 34 years,No,27579,0.5073425432394213,0.15950542079118168,0.09851698756300084,0.08452083106711629,0.05801515645962508,0.035498023858733095,0.024438884658617065
60656,ZCTA5 60656,B27001_016,1926,288,Male,35 to 44 years,Yes,27579,0.5073425432394213,0.15395772145473005,0.9014830124369991,0.08194640849922043,0.4493273867797962,0.1314043293810508,0.06983574458827368
60656,ZCTA5 60656,B27001_017,334,131,Male,35 to 44 years,No,27579,0.5073425432394213,0.15395772145473005,0.09851698756300084,0.08194640849922043,0.05801515645962508,0.02255339207367925,0.012110663910946735
60656,ZCTA5 60656,B27001_019,1743,277,Male,45 to 54 years,Yes,27579,0.5073425432394213,0.13060662097973094,0.9014830124369991,0.073425432394213,0.4493273867797962,0.11410856086152507,0.06320026106820407
60656,ZCTA5 60656,B27001_020,282,128,Male,45 to 54 years,No,27579,0.5073425432394213,0.13060662097973094,0.09851698756300084,0.073425432394213,0.05801515645962508,0.01649806011820588,0.01022517132600892
60656,ZCTA5 60656,B27001_022,1887,265,Male,55 to 64 years,Yes,27579,0.5073425432394213,0.1433336959280612,0.9014830124369991,0.07248268610174408,0.4493273867797962,0.13474020087747923,0.06842162514957033
60656,ZCTA5 60656,B27001_023,112,87,Male,55 to 64 years,No,27579,0.5073425432394213,0.1433336959280612,0.09851698756300084,0.07248268610174408,0.05801515645962508,0.008593495050581965,0.004061060952173756
60656,ZCTA5 60656,B27001_025,1128,204,Male,65 to 74 years,Yes,27579,0.5073425432394213,0.08876318938322637,0.9014830124369991,0.04090068530403568,0.4493273867797962,0.08876318938322637,0.04090068530403568
60656,ZCTA5 60656,B27001_026,0,20,Male,65 to 74 years,No,27579,0.5073425432394213,0.08876318938322637,0.09851698756300084,0.04090068530403568,0.05801515645962508,0,0
60656,ZCTA5 60656,B27001_028,737,136,Male,75 years and over,Yes,27579,0.5073425432394213,0.07937198593132457,0.9014830124369991,0.0267232314442148,0.4493273867797962,0.07937198593132457,0.0267232314442148
60656,ZCTA5 60656,B27001_029,0,20,Male,75 years and over,No,27579,0.5073425432394213,0.07937198593132457,0.09851698756300084,0.0267232314442148,0.05801515645962508,0,0
60656,ZCTA5 60656,B27001_032,1005,242,Female,Under 6 years,Yes,27579,0.4926574567605787,0.07386054606766018,0.9014830124369991,0.03702092171579825,0.45215562565720296,0.07230138873780775,0.036440770151202
60656,ZCTA5 60656,B27001_033,16,26,Female,Under 6 years,No,27579,0.4926574567605787,0.07386054606766018,0.09851698756300084,0.03702092171579825,0.040501831103375754,0.0015591573298524238,5.801515645962508e-4
60656,ZCTA5 60656,B27001_035,1268,243,Female,6 to 18 years,Yes,27579,0.4926574567605787,0.11225932774937453,0.9014830124369991,0.04833387722542514,0.45215562565720296,0.10874215888900976,0.04597701149425287
60656,ZCTA5 60656,B27001_036,65,47,Female,6 to 18 years,No,27579,0.4926574567605787,0.11225932774937453,0.09851698756300084,0.04833387722542514,0.040501831103375754,0.00351716886036477,0.0023568657311722687
60656,ZCTA5 60656,B27001_038,731,193,Female,19 to 25 years,Yes,27579,0.4926574567605787,0.05834149171471047,0.9014830124369991,0.03176329816164473,0.45215562565720296,0.04804380144312702,0.026505674607491207
60656,ZCTA5 60656,B27001_039,145,83,Female,19 to 25 years,No,27579,0.4926574567605787,0.05834149171471047,0.09851698756300084,0.03176329816164473,0.040501831103375754,0.010297690271583452,0.005257623554153523
60656,ZCTA5 60656,B27001_041,1763,294,Female,26 to 34 years,Yes,27579,0.4926574567605787,0.15950542079118168,0.9014830124369991,0.07498458972406541,0.45215562565720296,0.1240073969324486,0.06392545052394938
60656,ZCTA5 60656,B27001_042,305,148,Female,26 to 34 years,No,27579,0.4926574567605787,0.15950542079118168,0.09851698756300084,0.07498458972406541,0.040501831103375754,0.035498023858733095,0.01105913920011603
60656,ZCTA5 60656,B27001_044,1698,264,Female,35 to 44 years,Yes,27579,0.4926574567605787,0.15395772145473005,0.9014830124369991,0.07201131295550962,0.45215562565720296,0.1314043293810508,0.06156858479277711
60656,ZCTA5 60656,B27001_045,288,126,Female,35 to 44 years,No,27579,0.4926574567605787,0.15395772145473005,0.09851698756300084,0.07201131295550962,0.040501831103375754,0.02255339207367925,0.010442728162732513
