NAME,County,State,variable,estimate,label
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_005,563,"$20,000 to $24,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_006,859,"$25,000 to $29,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_007,876,"$30,000 to $34,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_008,1058,"$35,000 to $39,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_009,1271,"$40,000 to $44,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_010,950,"$45,000 to $49,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_011,1832,"$50,000 to $59,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_012,2826,"$60,000 to $74,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_013,4998,"$75,000 to $99,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_014,2948,"$100,000 to $124,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_015,1550,"$125,000 to $149,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_016,1005,"$150,000 to $199,999"
"Dodge County, Wisconsin",Dodge, Wisconsin,B19101_017,626,"$200,000 or more"
"Door County, Wisconsin",Door, Wisconsin,B19101_002,107,"Less than $10,000"
"Door County, Wisconsin",Door, Wisconsin,B19101_003,183,"$10,000 to $14,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_004,227,"$15,000 to $19,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_005,234,"$20,000 to $24,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_006,285,"$25,000 to $29,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_007,380,"$30,000 to $34,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_008,400,"$35,000 to $39,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_009,515,"$40,000 to $44,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_010,403,"$45,000 to $49,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_011,900,"$50,000 to $59,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_012,1158,"$60,000 to $74,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_013,1619,"$75,000 to $99,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_014,1070,"$100,000 to $124,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_015,485,"$125,000 to $149,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_016,534,"$150,000 to $199,999"
"Door County, Wisconsin",Door, Wisconsin,B19101_017,485,"$200,000 or more"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_002,351,"Less than $10,000"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_003,297,"$10,000 to $14,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_004,345,"$15,000 to $19,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_005,434,"$20,000 to $24,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_006,486,"$25,000 to $29,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_007,525,"$30,000 to $34,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_008,489,"$35,000 to $39,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_009,483,"$40,000 to $44,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_010,655,"$45,000 to $49,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_011,1019,"$50,000 to $59,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_012,1362,"$60,000 to $74,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_013,1977,"$75,000 to $99,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_014,1340,"$100,000 to $124,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_015,727,"$125,000 to $149,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_016,526,"$150,000 to $199,999"
"Douglas County, Wisconsin",Douglas, Wisconsin,B19101_017,335,"$200,000 or more"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_002,243,"Less than $10,000"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_003,190,"$10,000 to $14,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_004,307,"$15,000 to $19,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_005,277,"$20,000 to $24,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_006,407,"$25,000 to $29,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_007,584,"$30,000 to $34,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_008,364,"$35,000 to $39,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_009,461,"$40,000 to $44,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_010,384,"$45,000 to $49,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_011,961,"$50,000 to $59,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_012,1507,"$60,000 to $74,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_013,1933,"$75,000 to $99,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_014,1261,"$100,000 to $124,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_015,774,"$125,000 to $149,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_016,537,"$150,000 to $199,999"
"Dunn County, Wisconsin",Dunn, Wisconsin,B19101_017,332,"$200,000 or more"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_002,468,"Less than $10,000"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_003,556,"$10,000 to $14,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_004,441,"$15,000 to $19,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_005,926,"$20,000 to $24,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_006,686,"$25,000 to $29,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_007,955,"$30,000 to $34,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_008,780,"$35,000 to $39,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_009,1193,"$40,000 to $44,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_010,1052,"$45,000 to $49,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_011,1764,"$50,000 to $59,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_012,2845,"$60,000 to $74,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_013,4334,"$75,000 to $99,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_014,3110,"$100,000 to $124,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_015,1840,"$125,000 to $149,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_016,1520,"$150,000 to $199,999"
"Eau Claire County, Wisconsin",Eau Claire, Wisconsin,B19101_017,1218,"$200,000 or more"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_002,35,"Less than $10,000"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_003,28,"$10,000 to $14,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_004,25,"$15,000 to $19,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_005,36,"$20,000 to $24,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_006,57,"$25,000 to $29,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_007,72,"$30,000 to $34,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_008,91,"$35,000 to $39,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_009,65,"$40,000 to $44,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_010,63,"$45,000 to $49,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_011,167,"$50,000 to $59,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_012,214,"$60,000 to $74,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_013,143,"$75,000 to $99,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_014,128,"$100,000 to $124,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_015,41,"$125,000 to $149,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_016,60,"$150,000 to $199,999"
"Florence County, Wisconsin",Florence, Wisconsin,B19101_017,55,"$200,000 or more"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_002,726,"Less than $10,000"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_003,453,"$10,000 to $14,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_004,457,"$15,000 to $19,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_005,683,"$20,000 to $24,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_006,942,"$25,000 to $29,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_007,1021,"$30,000 to $34,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_008,911,"$35,000 to $39,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_009,1122,"$40,000 to $44,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_010,1163,"$45,000 to $49,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_011,2474,"$50,000 to $59,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_012,3855,"$60,000 to $74,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_013,4935,"$75,000 to $99,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_014,3382,"$100,000 to $124,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_015,2272,"$125,000 to $149,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_016,1687,"$150,000 to $199,999"
"Fond du Lac County, Wisconsin",Fond du Lac, Wisconsin,B19101_017,1007,"$200,000 or more"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_002,144,"Less than $10,000"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_003,55,"$10,000 to $14,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_004,131,"$15,000 to $19,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_005,102,"$20,000 to $24,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_006,154,"$25,000 to $29,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_007,172,"$30,000 to $34,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_008,137,"$35,000 to $39,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_009,142,"$40,000 to $44,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_010,131,"$45,000 to $49,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_011,253,"$50,000 to $59,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_012,402,"$60,000 to $74,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_013,363,"$75,000 to $99,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_014,201,"$100,000 to $124,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_015,81,"$125,000 to $149,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_016,55,"$150,000 to $199,999"
"Forest County, Wisconsin",Forest, Wisconsin,B19101_017,64,"$200,000 or more"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_002,336,"Less than $10,000"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_003,305,"$10,000 to $14,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_004,314,"$15,000 to $19,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_005,315,"$20,000 to $24,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_006,488,"$25,000 to $29,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_007,500,"$30,000 to $34,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_008,600,"$35,000 to $39,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_009,607,"$40,000 to $44,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_010,567,"$45,000 to $49,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_011,1198,"$50,000 to $59,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_012,1524,"$60,000 to $74,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_013,2352,"$75,000 to $99,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_014,1188,"$100,000 to $124,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_015,803,"$125,000 to $149,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_016,512,"$150,000 to $199,999"
"Grant County, Wisconsin",Grant, Wisconsin,B19101_017,346,"$200,000 or more"
"Green County, Wisconsin",Green, Wisconsin,B19101_002,158,"Less than $10,000"
"Green County, Wisconsin",Green, Wisconsin,B19101_003,200,"$10,000 to $14,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_004,157,"$15,000 to $19,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_005,294,"$20,000 to $24,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_006,385,"$25,000 to $29,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_007,315,"$30,000 to $34,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_008,476,"$35,000 to $39,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_009,435,"$40,000 to $44,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_010,376,"$45,000 to $49,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_011,835,"$50,000 to $59,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_012,1231,"$60,000 to $74,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_013,1864,"$75,000 to $99,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_014,1344,"$100,000 to $124,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_015,778,"$125,000 to $149,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_016,789,"$150,000 to $199,999"
"Green County, Wisconsin",Green, Wisconsin,B19101_017,438,"$200,000 or more"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_002,127,"Less than $10,000"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_003,100,"$10,000 to $14,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_004,94,"$15,000 to $19,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_005,220,"$20,000 to $24,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_006,222,"$25,000 to $29,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_007,264,"$30,000 to $34,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_008,168,"$35,000 to $39,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_009,253,"$40,000 to $44,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_010,236,"$45,000 to $49,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_011,535,"$50,000 to $59,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_012,701,"$60,000 to $74,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_013,953,"$75,000 to $99,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_014,565,"$100,000 to $124,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_015,287,"$125,000 to $149,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_016,236,"$150,000 to $199,999"
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B19101_017,161,"$200,000 or more"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_002,130,"Less than $10,000"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_003,87,"$10,000 to $14,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_004,126,"$15,000 to $19,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_005,224,"$20,000 to $24,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_006,175,"$25,000 to $29,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_007,217,"$30,000 to $34,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_008,320,"$35,000 to $39,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_009,244,"$40,000 to $44,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_010,281,"$45,000 to $49,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_011,491,"$50,000 to $59,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_012,880,"$60,000 to $74,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_013,1128,"$75,000 to $99,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_014,873,"$100,000 to $124,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_015,574,"$125,000 to $149,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_016,505,"$150,000 to $199,999"
"Iowa County, Wisconsin",Iowa, Wisconsin,B19101_017,383,"$200,000 or more"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_002,73,"Less than $10,000"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_003,49,"$10,000 to $14,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_004,68,"$15,000 to $19,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_005,95,"$20,000 to $24,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_006,93,"$25,000 to $29,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_007,94,"$30,000 to $34,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_008,106,"$35,000 to $39,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_009,103,"$40,000 to $44,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_010,87,"$45,000 to $49,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_011,167,"$50,000 to $59,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_012,217,"$60,000 to $74,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_013,270,"$75,000 to $99,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_014,135,"$100,000 to $124,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_015,46,"$125,000 to $149,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_016,68,"$150,000 to $199,999"
"Iron County, Wisconsin",Iron, Wisconsin,B19101_017,39,"$200,000 or more"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_002,164,"Less than $10,000"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_003,158,"$10,000 to $14,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_004,142,"$15,000 to $19,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_005,188,"$20,000 to $24,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_006,214,"$25,000 to $29,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_007,223,"$30,000 to $34,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_008,288,"$35,000 to $39,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_009,288,"$40,000 to $44,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_010,204,"$45,000 to $49,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_011,450,"$50,000 to $59,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_012,729,"$60,000 to $74,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_013,922,"$75,000 to $99,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_014,567,"$100,000 to $124,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_015,258,"$125,000 to $149,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_016,237,"$150,000 to $199,999"
"Jackson County, Wisconsin",Jackson, Wisconsin,B19101_017,160,"$200,000 or more"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_002,508,"Less than $10,000"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_003,443,"$10,000 to $14,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_004,499,"$15,000 to $19,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_005,594,"$20,000 to $24,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_006,546,"$25,000 to $29,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_007,878,"$30,000 to $34,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_008,837,"$35,000 to $39,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_009,971,"$40,000 to $44,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_010,907,"$45,000 to $49,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_011,1797,"$50,000 to $59,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_012,3291,"$60,000 to $74,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_013,4094,"$75,000 to $99,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_014,2944,"$100,000 to $124,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_015,1786,"$125,000 to $149,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_016,1510,"$150,000 to $199,999"
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B19101_017,876,"$200,000 or more"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_002,256,"Less than $10,000"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_003,182,"$10,000 to $14,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_004,213,"$15,000 to $19,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_005,249,"$20,000 to $24,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_006,317,"$25,000 to $29,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_007,315,"$30,000 to $34,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_008,310,"$35,000 to $39,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_009,323,"$40,000 to $44,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_010,348,"$45,000 to $49,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_011,671,"$50,000 to $59,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_012,944,"$60,000 to $74,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_013,1210,"$75,000 to $99,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_014,666,"$100,000 to $124,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_015,288,"$125,000 to $149,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_016,192,"$150,000 to $199,999"
"Juneau County, Wisconsin",Juneau, Wisconsin,B19101_017,189,"$200,000 or more"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_002,1574,"Less than $10,000"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_003,961,"$10,000 to $14,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_004,1096,"$15,000 to $19,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_005,1374,"$20,000 to $24,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_006,1248,"$25,000 to $29,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_007,1648,"$30,000 to $34,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_008,1711,"$35,000 to $39,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_009,1678,"$40,000 to $44,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_010,1180,"$45,000 to $49,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_011,3660,"$50,000 to $59,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_012,4801,"$60,000 to $74,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_013,6290,"$75,000 to $99,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_014,5235,"$100,000 to $124,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_015,3276,"$125,000 to $149,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_016,3441,"$150,000 to $199,999"
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B19101_017,2703,"$200,000 or more"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_002,131,"Less than $10,000"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_003,97,"$10,000 to $14,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_004,101,"$15,000 to $19,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_005,171,"$20,000 to $24,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_006,198,"$25,000 to $29,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_007,217,"$30,000 to $34,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_008,243,"$35,000 to $39,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_009,188,"$40,000 to $44,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_010,174,"$45,000 to $49,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_011,396,"$50,000 to $59,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_012,830,"$60,000 to $74,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_013,1121,"$75,000 to $99,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_014,853,"$100,000 to $124,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_015,448,"$125,000 to $149,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_016,304,"$150,000 to $199,999"
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B19101_017,194,"$200,000 or more"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_002,364,"Less than $10,000"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_003,528,"$10,000 to $14,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_004,512,"$15,000 to $19,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_005,795,"$20,000 to $24,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_006,887,"$25,000 to $29,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_007,1036,"$30,000 to $34,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_008,1205,"$35,000 to $39,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_009,1157,"$40,000 to $44,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_010,1228,"$45,000 to $49,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_011,2295,"$50,000 to $59,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_012,3483,"$60,000 to $74,999"
